order_id,order_date,ship_date,ship_mode,customer_id,segment,postal_code,product_id,sales,quantity,discount,profit
CA-2023-125199,2023-10-19,2023-10-25,Standard Class,HM-14860,Corporate,19120,OFF-AR-10002956,123.256,7,0.2,9.2442
CA-2023-125199,2023-10-19,2023-10-25,Standard Class,HM-14860,Corporate,19120,OFF-PA-10004041,23.68,4,0.2,7.4
CA-2023-125199,2023-10-19,2023-10-25,Standard Class,HM-14860,Corporate,19120,TEC-PH-10001336,309.576,4,0.4,-56.7556
CA-2023-159457,2023-10-19,2023-10-26,Standard Class,RD-19480,Consumer,77095,TEC-PH-10002185,16.68,3,0.2,5.2125
US-2023-120390,2023-10-19,2023-10-26,Standard Class,TH-21550,Home Office,27217,OFF-BI-10004995,1633.188,4,0.7,-1306.5504
CA-2023-131492,2023-10-19,2023-10-24,Second Class,HH-15010,Corporate,94110,OFF-EN-10002973,8.96,2,0,4.3008
CA-2023-131492,2023-10-19,2023-10-24,Second Class,HH-15010,Corporate,94110,OFF-LA-10001641,31.5,10,0,15.12
CA-2023-131492,2023-10-19,2023-10-24,Second Class,HH-15010,Corporate,94110,FUR-FU-10003878,30.56,2,0,10.3904
CA-2023-131492,2023-10-19,2023-10-24,Second Class,HH-15010,Corporate,94110,FUR-TA-10003837,24.368,2,0.2,-3.3506
CA-2023-117653,2023-10-19,2023-10-23,Standard Class,MO-17500,Consumer,60623,FUR-TA-10003008,91.275,1,0.5,-67.5435
CA-2023-106432,2023-10-19,2023-10-24,Standard Class,CA-12265,Consumer,76706,OFF-BI-10002799,2.072,2,0.8,-3.5224
CA-2023-106432,2023-10-19,2023-10-24,Standard Class,CA-12265,Consumer,76706,FUR-BO-10004360,328.3992,3,0.32,-91.7586
CA-2023-125990,2023-10-19,2023-10-23,Standard Class,JS-16030,Consumer,94122,OFF-BI-10004826,39.624,3,0.2,13.8684
CA-2023-147277,2023-10-20,2023-10-24,Standard Class,EB-13705,Corporate,44312,FUR-TA-10001539,284.364,2,0.4,-75.8304
CA-2023-147277,2023-10-20,2023-10-24,Standard Class,EB-13705,Corporate,44312,OFF-ST-10000142,665.408,2,0.2,66.5408
CA-2023-158743,2023-10-20,2023-10-27,Standard Class,IG-15085,Consumer,72209,OFF-AR-10002257,13.36,4,0,4.1416
CA-2023-158743,2023-10-20,2023-10-27,Standard Class,IG-15085,Consumer,72209,OFF-PA-10001019,39.96,2,0,18.7812
CA-2023-158743,2023-10-20,2023-10-27,Standard Class,IG-15085,Consumer,72209,OFF-BI-10003364,145.85,5,0,70.008
US-2023-146416,2023-10-20,2023-10-22,Second Class,JE-16165,Corporate,95695,OFF-LA-10003714,3.75,1,0,1.8
US-2023-146416,2023-10-20,2023-10-22,Second Class,JE-16165,Corporate,95695,OFF-BI-10001787,20.928,4,0.2,7.5864
CA-2023-158722,2023-10-20,2023-10-26,Standard Class,MA-17560,Home Office,19120,OFF-PA-10000176,45.528,3,0.2,15.9348
CA-2023-104822,2023-10-20,2023-10-20,Same Day,RB-19465,Home Office,10024,OFF-LA-10002034,24.55,5,0,12.0295
CA-2023-103065,2023-10-20,2023-10-20,Same Day,PT-19090,Consumer,32216,OFF-ST-10000617,4.768,2,0.2,-0.7748
CA-2023-103065,2023-10-20,2023-10-20,Same Day,PT-19090,Consumer,32216,OFF-PA-10000380,6.672,1,0.2,2.502
CA-2023-103065,2023-10-20,2023-10-20,Same Day,PT-19090,Consumer,32216,OFF-AR-10003251,4.448,2,0.2,1.112
CA-2023-103065,2023-10-20,2023-10-20,Same Day,PT-19090,Consumer,32216,FUR-FU-10000175,43.936,4,0.2,6.0412
US-2023-115252,2023-10-20,2023-10-25,Standard Class,MY-18295,Corporate,27707,TEC-PH-10004071,15.984,2,0.2,1.3986
US-2023-115252,2023-10-20,2023-10-25,Standard Class,MY-18295,Corporate,27707,OFF-PA-10001667,14.352,3,0.2,4.485
CA-2023-113558,2023-10-21,2023-10-26,Standard Class,PH-18790,Home Office,33801,FUR-CH-10003379,683.952,3,0.2,42.747
CA-2023-113558,2023-10-21,2023-10-26,Standard Class,PH-18790,Home Office,33801,FUR-FU-10001756,45.696,3,0.2,5.1408
CA-2023-145884,2023-10-21,2023-10-21,Same Day,SL-20155,Home Office,74403,TEC-PH-10000895,1439.92,8,0,374.3792
CA-2023-145884,2023-10-21,2023-10-21,Same Day,SL-20155,Home Office,74403,FUR-TA-10002356,262.11,1,0,62.9064
CA-2023-167094,2023-10-21,2023-10-22,First Class,DK-12835,Corporate,97477,OFF-PA-10003953,5.184,1,0.2,1.8144
CA-2023-167094,2023-10-21,2023-10-22,First Class,DK-12835,Corporate,97477,FUR-CH-10000155,478.48,2,0.2,47.848
CA-2023-167094,2023-10-21,2023-10-22,First Class,DK-12835,Corporate,97477,TEC-AC-10003116,28.4,2,0.2,6.745
CA-2023-154410,2023-10-21,2023-10-24,First Class,MD-17860,Corporate,46203,OFF-ST-10002743,909.12,8,0,9.0912
CA-2023-148166,2023-10-21,2023-10-26,Standard Class,NK-18490,Home Office,32725,OFF-AR-10004956,17.856,4,0.2,2.0088
CA-2023-100356,2023-10-21,2023-10-25,Standard Class,SP-20920,Consumer,60653,OFF-AP-10002191,23.992,2,0.8,-62.3792
US-2023-117331,2023-10-21,2023-10-28,Standard Class,ND-18370,Consumer,85301,OFF-BI-10003984,8.559,1,0.7,-6.5619
CA-2023-117422,2023-10-21,2023-10-25,Standard Class,FC-14245,Home Office,44107,OFF-AP-10000938,161.568,2,0.2,16.1568
CA-2023-117422,2023-10-21,2023-10-25,Standard Class,FC-14245,Home Office,44107,OFF-PA-10002195,4.064,1,0.2,1.3716
CA-2023-117422,2023-10-21,2023-10-25,Standard Class,FC-14245,Home Office,44107,OFF-BI-10002799,6.216,4,0.7,-4.9728
CA-2023-113453,2023-10-21,2023-10-28,Standard Class,CM-12160,Consumer,19143,TEC-PH-10004165,329.988,2,0.4,-76.9972
CA-2023-113453,2023-10-21,2023-10-28,Standard Class,CM-12160,Consumer,19143,OFF-ST-10000352,71.376,3,0.2,-4.461
CA-2023-142125,2023-10-21,2023-10-27,Standard Class,JB-15400,Corporate,53209,OFF-BI-10000301,38.82,6,0,19.41
CA-2023-142125,2023-10-21,2023-10-27,Standard Class,JB-15400,Corporate,53209,OFF-BI-10003460,21.9,5,0,10.512
CA-2023-127180,2023-10-22,2023-10-24,First Class,TA-21385,Home Office,10024,TEC-CO-10004722,11199.968,4,0.2,3919.9888
CA-2023-127180,2023-10-22,2023-10-24,First Class,TA-21385,Home Office,10024,TEC-PH-10001494,2399.6,8,0,647.892
CA-2023-127180,2023-10-22,2023-10-24,First Class,TA-21385,Home Office,10024,OFF-EN-10002500,63.9,5,0,28.755
CA-2023-127180,2023-10-22,2023-10-24,First Class,TA-21385,Home Office,10024,TEC-PH-10003800,52.99,1,0,0.5299
CA-2023-101581,2023-10-22,2023-10-27,Standard Class,DW-13195,Corporate,97756,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2023-130211,2023-10-22,2023-10-22,Same Day,BD-11620,Consumer,73505,OFF-ST-10000129,333.09,3,0,23.3163
CA-2023-130211,2023-10-22,2023-10-22,Same Day,BD-11620,Consumer,73505,FUR-TA-10003748,248.98,2,0,54.7756
US-2023-111920,2023-10-22,2023-10-26,Standard Class,PS-18970,Home Office,74133,OFF-AR-10003179,36.44,4,0,12.0252
CA-2023-130141,2023-10-22,2023-10-24,Second Class,HA-14905,Consumer,80525,OFF-BI-10000831,3.168,4,0.7,-2.5344
CA-2023-130141,2023-10-22,2023-10-24,Second Class,HA-14905,Consumer,80525,FUR-CH-10000749,579.136,4,0.2,-28.9568
CA-2023-156363,2023-10-22,2023-10-28,Standard Class,ML-17395,Corporate,19134,TEC-PH-10003988,32.7,5,0.4,-6.54
CA-2023-156363,2023-10-22,2023-10-28,Standard Class,ML-17395,Corporate,19134,OFF-EN-10003068,31.68,4,0.2,11.088
CA-2023-117079,2023-10-23,2023-10-27,Standard Class,JR-15700,Consumer,32216,TEC-PH-10004586,863.88,3,0.2,107.985
CA-2023-139913,2023-10-23,2023-10-29,Standard Class,JC-16105,Corporate,14609,OFF-PA-10003739,11.56,2,0,5.6644
CA-2023-139913,2023-10-23,2023-10-29,Standard Class,JC-16105,Corporate,14609,OFF-PA-10002479,26.4,5,0,11.88
CA-2023-139913,2023-10-23,2023-10-29,Standard Class,JC-16105,Corporate,14609,FUR-FU-10000771,69.08,11,0,29.0136
CA-2023-139913,2023-10-23,2023-10-29,Standard Class,JC-16105,Corporate,14609,TEC-PH-10001552,35.88,3,0,10.0464
US-2023-105389,2023-10-23,2023-10-28,Second Class,DM-13015,Consumer,78207,OFF-BI-10004364,3.564,3,0.8,-6.237
US-2023-105389,2023-10-23,2023-10-28,Second Class,DM-13015,Consumer,78207,TEC-PH-10002824,823.96,5,0.2,51.4975
US-2023-105389,2023-10-23,2023-10-28,Second Class,DM-13015,Consumer,78207,OFF-AR-10000634,10.272,3,0.2,0.8988
CA-2023-106068,2023-10-23,2023-10-28,Standard Class,RB-19330,Consumer,78745,OFF-BI-10000962,9.762,3,0.8,-15.1311
CA-2023-106068,2023-10-23,2023-10-28,Standard Class,RB-19330,Consumer,78745,OFF-ST-10004507,13.72,1,0.2,1.2005
CA-2023-106068,2023-10-23,2023-10-28,Standard Class,RB-19330,Consumer,78745,TEC-AC-10002942,55.2,1,0.2,-2.07
CA-2023-106068,2023-10-23,2023-10-28,Standard Class,RB-19330,Consumer,78745,OFF-ST-10002344,259.136,4,0.2,-58.3056
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,FUR-TA-10001039,240.744,4,0.3,-13.7568
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,FUR-FU-10004963,35,4,0,14.7
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,FUR-FU-10000277,210.68,2,0,50.5632
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,OFF-PA-10003724,43.44,8,0,21.2856
CA-2023-125451,2023-10-23,2023-10-24,First Class,AH-10075,Corporate,2920,OFF-AP-10002906,2.22,1,0,0.666
CA-2023-141705,2023-10-24,2023-10-26,First Class,PO-18850,Consumer,76063,FUR-TA-10004607,517.405,5,0.3,-81.3065
CA-2023-144365,2023-10-24,2023-10-30,Standard Class,CS-11950,Consumer,39212,OFF-FA-10000735,11.68,4,0,5.256
CA-2023-155558,2023-10-26,2023-11-02,Standard Class,PG-18895,Consumer,55901,TEC-AC-10001998,19.99,1,0,6.7966
CA-2023-155558,2023-10-26,2023-11-02,Standard Class,PG-18895,Consumer,55901,OFF-LA-10000134,6.16,2,0,2.9568
CA-2023-162173,2023-10-26,2023-11-01,Standard Class,OT-18730,Consumer,23464,FUR-TA-10001520,356.85,5,0,60.6645
CA-2023-162173,2023-10-26,2023-11-01,Standard Class,OT-18730,Consumer,23464,OFF-EN-10002831,251.58,7,0,113.211
CA-2023-115119,2023-10-26,2023-10-30,Standard Class,SC-20440,Corporate,17602,TEC-PH-10001433,61.542,1,0.4,-13.3341
CA-2023-115119,2023-10-26,2023-10-30,Standard Class,SC-20440,Corporate,17602,OFF-BI-10003007,81.438,7,0.7,-65.1504
US-2023-110646,2023-10-26,2023-10-31,Standard Class,JF-15190,Consumer,19134,OFF-BI-10004330,33.282,3,0.7,-27.735
US-2023-110646,2023-10-26,2023-10-31,Standard Class,JF-15190,Consumer,19134,TEC-PH-10002807,118.65,5,0.4,19.775
US-2023-110646,2023-10-26,2023-10-31,Standard Class,JF-15190,Consumer,19134,OFF-LA-10001404,14.76,5,0.2,4.9815
CA-2023-102729,2023-10-26,2023-10-31,Standard Class,BF-11215,Home Office,75217,OFF-ST-10000464,55.616,2,0.2,5.5616
CA-2023-110373,2023-10-27,2023-10-30,Second Class,MA-17560,Home Office,60610,OFF-AR-10003045,7.056,3,0.2,2.205
CA-2023-110373,2023-10-27,2023-10-30,Second Class,MA-17560,Home Office,60610,TEC-PH-10001536,27.184,2,0.2,2.0388
CA-2023-130764,2023-10-27,2023-10-28,First Class,JO-15145,Corporate,94110,FUR-BO-10003034,556.665,5,0.15,6.549
CA-2023-130764,2023-10-27,2023-10-28,First Class,JO-15145,Corporate,94110,TEC-PH-10003215,95.84,4,0.2,34.742
CA-2023-127922,2023-10-27,2023-11-03,Standard Class,SH-19975,Corporate,75081,OFF-EN-10003068,15.84,2,0.2,5.544
CA-2023-127922,2023-10-27,2023-11-03,Standard Class,SH-19975,Corporate,75081,OFF-PA-10001204,8.448,2,0.2,2.64
CA-2023-151225,2023-10-27,2023-10-29,First Class,JM-15655,Corporate,90032,FUR-TA-10001539,189.576,1,0.2,9.4788
CA-2023-151225,2023-10-27,2023-10-29,First Class,JM-15655,Corporate,90032,TEC-PH-10004100,71.96,5,0.2,7.196
CA-2023-134880,2023-10-27,2023-11-01,Standard Class,TW-21025,Home Office,85204,OFF-PA-10004039,44.784,1,0.2,16.2342
CA-2023-110310,2023-10-27,2023-11-02,Standard Class,NB-18655,Corporate,32303,OFF-PA-10001685,56.784,7,0.2,20.5842
CA-2023-110310,2023-10-27,2023-11-02,Standard Class,NB-18655,Corporate,32303,OFF-BI-10001097,5.607,3,0.7,-3.9249
CA-2023-110310,2023-10-27,2023-11-02,Standard Class,NB-18655,Corporate,32303,OFF-AR-10001662,6.576,3,0.2,0.5754
CA-2023-118367,2023-10-28,2023-11-02,Second Class,LO-17170,Corporate,10035,OFF-EN-10004386,47.98,2,0,23.99
CA-2023-111262,2023-10-28,2023-11-01,Second Class,KH-16510,Consumer,77095,TEC-AC-10002167,24,2,0.2,-2.7
CA-2023-111262,2023-10-28,2023-11-01,Second Class,KH-16510,Consumer,77095,OFF-PA-10001937,15.552,3,0.2,5.4432
CA-2023-111262,2023-10-28,2023-11-01,Second Class,KH-16510,Consumer,77095,TEC-AC-10004510,26.176,2,0.2,-3.272
CA-2023-139353,2023-10-28,2023-10-30,Second Class,JM-15250,Consumer,28314,FUR-FU-10001876,77.952,3,0.2,15.5904
CA-2023-139353,2023-10-28,2023-10-30,Second Class,JM-15250,Consumer,28314,OFF-ST-10001522,147.184,2,0.2,-29.4368
CA-2023-139353,2023-10-28,2023-10-30,Second Class,JM-15250,Consumer,28314,OFF-PA-10000300,47.952,3,0.2,16.1838
CA-2023-160661,2023-10-28,2023-11-01,Standard Class,SA-20830,Consumer,2149,OFF-LA-10002475,21.93,3,0,10.3071
CA-2023-160983,2023-10-29,2023-10-31,Second Class,GB-14530,Corporate,13021,OFF-PA-10002250,46.96,8,0,22.5408
CA-2023-139661,2023-10-30,2023-11-03,Standard Class,JW-15220,Corporate,98661,FUR-FU-10002885,9.64,2,0,3.6632
CA-2023-127285,2023-10-30,2023-11-06,Standard Class,MM-18055,Consumer,98115,OFF-BI-10004330,88.752,3,0.2,27.735
CA-2023-127285,2023-10-30,2023-11-06,Standard Class,MM-18055,Consumer,98115,OFF-BI-10002072,13.904,2,0.2,5.214
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,OFF-LA-10003077,43.86,6,0,20.6142
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,TEC-PH-10003505,148.48,2,0.2,16.704
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,OFF-PA-10003424,7.42,2,0,3.71
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,FUR-CH-10003061,71.992,1,0.2,-0.8999
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,OFF-AR-10003514,19.9,5,0,6.567
CA-2023-123491,2023-10-30,2023-11-05,Standard Class,JK-15205,Consumer,94122,OFF-AP-10002684,1702.12,14,0,510.636
CA-2023-152807,2023-10-30,2023-11-03,Standard Class,MC-18100,Consumer,19140,OFF-PA-10004355,20.736,4,0.2,7.2576
CA-2023-152807,2023-10-30,2023-11-03,Standard Class,MC-18100,Consumer,19140,FUR-FU-10004415,7.168,2,0.2,0.9856
CA-2023-152807,2023-10-30,2023-11-03,Standard Class,MC-18100,Consumer,19140,OFF-ST-10002486,11.168,2,0.2,-2.5128
CA-2023-152807,2023-10-30,2023-11-03,Standard Class,MC-18100,Consumer,19140,TEC-AC-10001142,442.4,7,0.2,-55.3
CA-2023-142622,2023-10-30,2023-11-02,First Class,JK-15625,Consumer,98115,FUR-CH-10003833,97.568,2,0.2,-6.098
CA-2023-142622,2023-10-30,2023-11-02,First Class,JK-15625,Consumer,98115,FUR-CH-10004289,614.272,8,0.2,-23.0352
CA-2023-142622,2023-10-30,2023-11-02,First Class,JK-15625,Consumer,98115,FUR-BO-10004467,199.98,2,0,37.9962
CA-2023-152583,2023-10-30,2023-10-30,Same Day,RA-19945,Consumer,75217,FUR-FU-10003849,16.192,2,0.6,-8.5008
CA-2023-152583,2023-10-30,2023-10-30,Same Day,RA-19945,Consumer,75217,FUR-TA-10002041,251.006,2,0.3,-68.1302
CA-2023-152583,2023-10-30,2023-10-30,Same Day,RA-19945,Consumer,75217,OFF-ST-10002214,54.192,6,0.2,4.0644
CA-2023-155292,2023-10-30,2023-11-01,First Class,RD-19810,Home Office,40475,OFF-ST-10004963,105.98,7,0,4.2392
CA-2023-155292,2023-10-30,2023-11-01,First Class,RD-19810,Home Office,40475,OFF-SU-10002573,35.06,2,0,10.518
CA-2023-155292,2023-10-30,2023-11-01,First Class,RD-19810,Home Office,40475,FUR-CH-10000553,33.94,1,0,9.1638
CA-2023-155292,2023-10-30,2023-11-01,First Class,RD-19810,Home Office,40475,OFF-LA-10001982,30,8,0,14.4
CA-2023-131632,2023-10-31,2023-11-04,Standard Class,AH-10120,Home Office,75217,OFF-AR-10003651,5.248,2,0.2,0.5904
CA-2023-117114,2023-10-31,2023-11-05,Standard Class,CY-12745,Corporate,60610,TEC-PH-10004042,508.768,4,0.2,38.1576
CA-2023-117114,2023-10-31,2023-11-05,Standard Class,CY-12745,Corporate,60610,OFF-EN-10001137,9.912,3,0.2,3.2214
CA-2023-123967,2023-11-01,2023-11-03,Second Class,SF-20200,Consumer,98226,OFF-BI-10001308,25.12,5,0.2,7.85
CA-2023-123967,2023-11-01,2023-11-03,Second Class,SF-20200,Consumer,98226,FUR-TA-10003954,2665.62,9,0,239.9058
CA-2023-104136,2023-11-01,2023-11-04,Second Class,SF-20065,Consumer,2149,OFF-PA-10004243,189.7,10,0,91.056
CA-2023-104136,2023-11-01,2023-11-04,Second Class,SF-20065,Consumer,2149,OFF-PA-10001033,40.99,1,0,20.0851
CA-2023-164049,2023-11-02,2023-11-06,Standard Class,KH-16630,Corporate,98105,OFF-PA-10000791,23.85,5,0,10.7325
CA-2023-116358,2023-11-02,2023-11-06,Standard Class,KM-16225,Corporate,66212,OFF-FA-10003495,18.24,3,0,9.12
CA-2023-116358,2023-11-02,2023-11-06,Standard Class,KM-16225,Corporate,66212,OFF-AR-10004685,27.78,6,0,9.1674
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,OFF-EN-10001335,76.58,7,0,38.29
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,OFF-AR-10003469,8.8,5,0,4.224
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,OFF-BI-10003718,590.352,6,0.2,206.6232
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,OFF-FA-10004838,5.58,3,0,0.1674
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,FUR-FU-10002508,25.02,3,0,10.5084
US-2023-163790,2023-11-02,2023-11-04,Second Class,NL-18310,Home Office,94526,OFF-ST-10001511,452.55,7,0,22.6275
CA-2023-143567,2023-11-02,2023-11-05,Second Class,TB-21175,Corporate,42420,OFF-EN-10004846,5.32,2,0,2.6068
CA-2023-143567,2023-11-02,2023-11-05,Second Class,TB-21175,Corporate,42420,FUR-CH-10000454,975.92,4,0,292.776
CA-2023-143567,2023-11-02,2023-11-05,Second Class,TB-21175,Corporate,42420,TEC-AC-10004145,2249.91,9,0,517.4793
CA-2023-143567,2023-11-02,2023-11-05,Second Class,TB-21175,Corporate,42420,OFF-ST-10001580,59.92,4,0,16.7776
CA-2023-127782,2023-11-02,2023-11-06,Standard Class,TH-21115,Corporate,19140,FUR-FU-10001847,3.312,1,0.2,0.6624
CA-2023-127782,2023-11-02,2023-11-06,Standard Class,TH-21115,Corporate,19140,OFF-AP-10001962,20.136,3,0.2,1.2585
CA-2023-127782,2023-11-02,2023-11-06,Standard Class,TH-21115,Corporate,19140,OFF-EN-10003845,8.856,3,0.2,2.8782
CA-2023-127782,2023-11-02,2023-11-06,Standard Class,TH-21115,Corporate,19140,TEC-PH-10001817,859.2,4,0.4,-186.16
CA-2023-168179,2023-11-02,2023-11-07,Standard Class,JB-16000,Consumer,84106,OFF-PA-10001800,19.44,3,0,9.3312
CA-2023-141425,2023-11-02,2023-11-06,Second Class,AR-10825,Corporate,43229,OFF-SU-10000646,384.592,2,0.2,-81.7258
US-2023-115609,2023-11-02,2023-11-07,Standard Class,CS-12505,Consumer,90036,OFF-AP-10003040,168.1,5,0,43.706
US-2023-145597,2023-11-02,2023-11-05,First Class,GG-14650,Corporate,61701,OFF-AR-10001958,54.336,4,0.2,5.4336
CA-2023-167227,2023-11-02,2023-11-05,First Class,NP-18670,Consumer,63116,OFF-AP-10001962,83.9,10,0,20.975
CA-2023-167227,2023-11-02,2023-11-05,First Class,NP-18670,Consumer,63116,OFF-PA-10001838,11.76,2,0,5.7624
CA-2023-120061,2023-11-02,2023-11-07,Second Class,SR-20425,Home Office,45503,FUR-CH-10001973,155.372,2,0.3,-35.5136
CA-2023-169005,2023-11-02,2023-11-06,Standard Class,BG-11035,Consumer,22153,OFF-AR-10000246,5.56,2,0,1.4456
CA-2023-153339,2023-11-03,2023-11-05,Second Class,DJ-13510,Corporate,37130,FUR-FU-10001967,15.992,1,0.2,0.9995
CA-2023-142636,2023-11-03,2023-11-07,Standard Class,KC-16675,Corporate,98105,OFF-PA-10000157,139.86,7,0,65.7342
CA-2023-142636,2023-11-03,2023-11-07,Standard Class,KC-16675,Corporate,98105,FUR-CH-10001891,307.136,4,0.2,26.8744
CA-2023-126046,2023-11-03,2023-11-07,Standard Class,JC-16105,Corporate,30318,OFF-LA-10004484,12.39,3,0,5.6994
CA-2023-143329,2023-11-03,2023-11-08,Standard Class,DL-13330,Consumer,88001,FUR-FU-10000629,41.37,3,0,17.3754
CA-2023-121615,2023-11-03,2023-11-09,Standard Class,DL-12925,Consumer,55122,OFF-PA-10000327,8.56,2,0,3.852
CA-2023-121615,2023-11-03,2023-11-09,Standard Class,DL-12925,Consumer,55122,OFF-ST-10001325,52.4,5,0,14.148
CA-2023-121615,2023-11-03,2023-11-09,Standard Class,DL-12925,Consumer,55122,OFF-LA-10001771,14.94,3,0,6.8724
CA-2023-110429,2023-11-03,2023-11-08,Standard Class,DM-13015,Consumer,19143,OFF-BI-10000216,11.673,3,0.7,-7.782
US-2023-110989,2023-11-03,2023-11-05,Second Class,EJ-14155,Consumer,98105,TEC-AC-10002345,43.5,3,0,10.875
CA-2023-103009,2023-11-03,2023-11-05,Second Class,PJ-18835,Corporate,40475,OFF-PA-10001215,26.4,5,0,11.88
CA-2023-148320,2023-11-03,2023-11-08,Standard Class,PG-18895,Consumer,94109,OFF-PA-10003022,35.88,6,0,17.5812
CA-2023-161130,2023-11-03,2023-11-08,Standard Class,BF-11275,Corporate,33178,TEC-PH-10002549,361.376,2,0.2,27.1032
US-2023-101518,2023-11-03,2023-11-08,Standard Class,PB-19105,Consumer,19140,TEC-AC-10001553,40.776,3,0.2,0.5097
US-2023-105998,2023-11-03,2023-11-05,First Class,CR-12580,Home Office,92037,TEC-AC-10004469,199.75,5,0,87.89
US-2023-105998,2023-11-03,2023-11-05,First Class,CR-12580,Home Office,92037,FUR-TA-10001095,1673.184,12,0.2,20.9148
CA-2023-130834,2023-11-03,2023-11-06,Second Class,JM-16195,Consumer,28403,OFF-PA-10003673,16.272,3,0.2,5.2884
US-2023-168802,2023-11-03,2023-11-07,Standard Class,JO-15145,Corporate,98103,OFF-BI-10002393,18.368,4,0.2,5.9696
CA-2023-135419,2023-11-03,2023-11-09,Standard Class,BG-11740,Consumer,93309,FUR-TA-10001086,486.368,4,0.2,36.4776
CA-2023-100622,2023-11-03,2023-11-07,Standard Class,DK-13090,Consumer,32839,TEC-CO-10003236,959.984,2,0.2,311.9948
CA-2023-100622,2023-11-03,2023-11-07,Standard Class,DK-13090,Consumer,32839,OFF-BI-10002982,4.086,2,0.7,-2.9964
CA-2023-100622,2023-11-03,2023-11-07,Standard Class,DK-13090,Consumer,32839,OFF-AR-10004010,55.984,2,0.2,4.1988
CA-2023-100622,2023-11-03,2023-11-07,Standard Class,DK-13090,Consumer,32839,OFF-PA-10002947,10.688,2,0.2,3.7408
US-2023-168116,2023-11-04,2023-11-04,Same Day,GT-14635,Corporate,27217,TEC-MA-10004125,7999.98,4,0.5,-3839.9904
US-2023-168116,2023-11-04,2023-11-04,Same Day,GT-14635,Corporate,27217,OFF-AP-10002457,167.44,2,0.2,14.651
US-2023-156083,2023-11-04,2023-11-11,Standard Class,JL-15175,Home Office,38401,OFF-PA-10001560,9.664,2,0.2,3.2616
CA-2023-105144,2023-11-04,2023-11-11,Standard Class,SZ-20035,Home Office,75051,OFF-LA-10003923,23.68,2,0.2,8.88
CA-2023-147760,2023-11-04,2023-11-05,First Class,KL-16555,Corporate,27405,FUR-TA-10004575,523.764,3,0.4,-192.0468
CA-2023-147760,2023-11-04,2023-11-05,First Class,KL-16555,Corporate,27405,TEC-PH-10002483,1359.96,5,0.2,118.9965
CA-2023-102610,2023-11-04,2023-11-08,Standard Class,CA-12265,Consumer,37421,TEC-AC-10000303,95.976,3,0.2,15.5961
CA-2023-102610,2023-11-04,2023-11-08,Standard Class,CA-12265,Consumer,37421,TEC-PH-10000127,143.928,9,0.2,-32.3838
CA-2023-102610,2023-11-04,2023-11-08,Standard Class,CA-12265,Consumer,37421,OFF-BI-10004364,3.564,2,0.7,-2.97
CA-2023-102610,2023-11-04,2023-11-08,Standard Class,CA-12265,Consumer,37421,OFF-LA-10002195,4.928,2,0.2,1.7248
CA-2023-121160,2023-11-04,2023-11-04,Same Day,FM-14290,Home Office,77803,OFF-BI-10001308,7.536,6,0.8,-13.188
CA-2023-121160,2023-11-04,2023-11-04,Same Day,FM-14290,Home Office,77803,OFF-BI-10003094,1.408,2,0.8,-2.3232
CA-2023-121160,2023-11-04,2023-11-04,Same Day,FM-14290,Home Office,77803,OFF-BI-10004040,4.144,4,0.8,-6.4232
CA-2023-121160,2023-11-04,2023-11-04,Same Day,FM-14290,Home Office,77803,OFF-ST-10002485,52.752,3,0.2,-12.5286
US-2023-122672,2023-11-04,2023-11-09,Standard Class,HG-14965,Corporate,43130,TEC-AC-10002323,70.72,4,0.2,-6.188
US-2023-122672,2023-11-04,2023-11-09,Standard Class,HG-14965,Corporate,43130,OFF-ST-10002344,194.352,3,0.2,-43.7292
CA-2023-159135,2023-11-04,2023-11-08,Standard Class,KM-16375,Home Office,72762,OFF-AR-10000657,4.3,2,0,1.419
US-2023-107272,2023-11-05,2023-11-12,Standard Class,TS-21610,Consumer,85023,OFF-BI-10003274,2.388,2,0.7,-1.8308
US-2023-107272,2023-11-05,2023-11-12,Standard Class,TS-21610,Consumer,85023,OFF-ST-10002974,243.992,7,0.2,30.499
